rule_id,headline,description,cost,exception_patterns,patterns,priority,category_name,enabled
R0166,Avoid asking early questions,It seems like you've asked your reader an important question. Can you move it to the end of the message? This will make the reader more aware of it so they will answer it directly in their response.,3,[],"[[{'IS_SENT_START': True}, {'IS_SENT_START': False, 'OP': '*'}, {'POS': 'PUNCT', 'TAG': '.', 'NORM': '?', 'LEMMA': '?'}, {'IS_SENT_START': True}, {'IS_SENT_START': False, 'OP': '*'}, {'POS': 'PUNCT', 'TAG': '.', 'NORM': '.', 'LEMMA': '.'}, {'IS_SENT_START': True}, {'IS_SENT_START': False, 'OP': '*'}, {'POS': 'PUNCT', 'TAG': '.', 'NORM': '.', 'LEMMA': '.'}]]",2,Politeness,True
R0167,Avoid 'No',"The word 'no' has negative connotations and will give your reader a bad impression of the interaction. When correcting someone or disagreeing, remove 'no'.",1,[],"[[{'LOWER': 'no'}, {'POS': {'IN': ['PUNCT', 'NOUN', 'ADV']}, 'OP': '!'}]]",2,Positivity,True
R0168,Avoid correcting your reader,"Don't tell someone they are wrong, as this will give them a negative impression of the interaction. Instead of pointing out their mistake, simply tell them what is correct.",3,[],"[[{'NORM': 'that'}, {'LEMMA': 'be'}, {'LOWER': 'wrong'}], [{'NORM': 'you'}, {'LEMMA': 'be'}, {'LOWER': {'IN': ['wrong', 'mistaken']}}], [{'NORM': 'they'}, {'LEMMA': 'be'}, {'LOWER': {'IN': ['wrong', 'mistaken']}}], [{'NORM': 'that'}, {'LEMMA': 'be'}, {'LOWER': 'not'}, {'LOWER': {'IN': ['right', 'correct']}}], [{'NORM': 'it'}, {'LEMMA': 'be'}, {'LOWER': 'wrong'}], [{'NORM': 'it'}, {'LEMMA': 'be'}, {'LOWER': 'not'}, {'LOWER': {'IN': ['right', 'correct']}}]]",1,Politeness,True
R0169,Lower the pressure,Using 'need' to ask someone to complete a task for you sounds as if they're at your disposal and you don't value their time. Phrase the sentence more politely to create a positive impression.,2,[],"[[{'LOWER': 'i'}, {'LOWER': 'need'}], [{'LOWER': 'we'}, {'LOWER': 'need'}]]",2,Politeness,True
R0170,Write out 'Thank you',Take the time to write out 'thank you' in full rather than 'thanks' to show your reader you care about them and respect their time.,1,[],[[{'LOWER': 'thanks'}]],3,Politeness,False
R0171,Avoid 'Sorry',"Are you really sorry? If the situation is beyond your control, you don't need to apologize. It will only create a negative atmosphere.",2,[],[[{'LOWER': 'sorry'}]],2,Positivity,True
R0172,Show confidence,"Using 'just' in a sentence softens the effect of what you're saying and makes it look like you are meek or unsure. It's better to remove 'just' to show authority. When used to refer to time, 'just' is an unnecessary addition which can be removed for succinctness.",1,[],"[[{'LOWER': 'i'}, {'LOWER': 'just'}]]",2,Confidence,True
R0174,Avoid 'Kind of',Kind of' conveys the impression that you are meek or unsure. Remove 'kind of' to sound more authoritative.,2,[],"[[{'LOWER': 'kind'}, {'LOWER': 'of'}], [{'LOWER': 'kinda'}]]",2,Refocus,True
R0175,Show confidence,Hopefully' gives your reader the impression that the action might not happen. Remove ‘hopefully’ to sound more authoritative. Give assurance to your reader about the outcome of the action.,2,[],[[{'LOWER': 'hopefully'}]],1,Refocus,True
R0176,Avoid filler words,"Statistically' is an unnecessary word. If you're citing a statistic, 'statistically' is implied.",2,[],"[[{'LOWER': 'statistically'}], [{'LOWER': 'statistic'}, {'LOWER': {'IN': ['show', 'shows', 'tells', 'tell']}}]]",3,Refocus,True
R0177,Avoid filler words,So' is a filler word which wastes space and makes your readers lose interest in your message as their attention dwindles. Remove 'so'.,2,"['if so\\,?', 'so-called']","[[{'LOWER': 'so'}, {'POS': {'IN': ['ADJ', 'ADV', 'SCONJ']}, 'OP': '!'}]]",3,Refocus,True
R0178,Avoid filler words,"As you know' is a redundant phrase. If the reader already knows it, why waste their time repeating it? If the point you're making really needs to be repeated, use 'since' or 'because' rather than 'as you know'.",2,[],"[[{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'know'}]]",2,Refocus,True
R0179,Avoid filler words,"Have you written 'basically' to be concise and to-the-point? In that case, it is more concise to simply remove 'basically'.",2,[],[[{'LOWER': 'basically'}]],2,Refocus,True
R0180,Avoid filler words,"Pretty much' is a filler phrase which can be removed to save your reader's time spent reading the message. If it can't, replace it with 'almost' or 'usually' which sound more professional.",2,[],"[[{'LOWER': 'pretty'}, {'LOWER': 'much'}]]",2,Refocus,True
R0181,Avoid filler words,"Surely you are writing the message to the person it concerns. For that reason, 'to whom it may concern' is redundant and you should remove it.",3,[],"[[{'LOWER': 'to'}, {'LOWER': 'whom'}, {'LOWER': 'it'}, {'LOWER': 'may'}, {'LOWER': 'concern'}]]",2,Refocus,True
R0184,Take it slow,"How well do you know your reader? If this is your first contact, take it slow. Suggesting a meeting early in a conversation can come across as being pushy. Rather ask them if the topic is on their mind. If you have already developed a relationship with them, it is okay to suggest a meeting.",4,[],"[[{'LOWER': 'i'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['like', 'love', 'want']}}, {'LOWER': 'to'}, {'LOWER': {'IN': ['meeting', 'meet', 'request', 'requesting', 'ask', 'asking']}}], [{'LOWER': 'i'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': {'IN': ['sent', 'pinged']}}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': {'IN': ['request', 'requesting', 'asking', 'ask', 'suggesting', 'offering']}}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['meet', 'meeting', 'appointment', 'chat', 'call', 'discussing']}}]]",3,Refocus,True
R0185,Avoid filler words,"People use this phrase to sound more eloquent. However, it will use your reader's time and make them impatient with your message. Remove it to make the message more direct.",2,[],"[[{'LOWER': 'so'}, {'LOWER': 'to'}, {'LOWER': 'speak'}], [{'LOWER': 'if'}, {'LOWER': 'you'}, {'LOWER': 'will'}], [{'LOWER': 'truth'}, {'LOWER': 'be'}, {'LOWER': 'told'}], [{'LOWER': 'in'}, {'LOWER': 'the'}, {'LOWER': 'least'}], [{'LOWER': 'something'}, {'LOWER': 'or'}, {'LOWER': 'other'}], [{'LOWER': 'in'}, {'LOWER': 'a'}, {'LOWER': 'manner'}, {'LOWER': 'of'}, {'LOWER': 'speaking'}], [{'LOWER': 'as'}, {'LOWER': 'it'}, {'LOWER': 'were'}], [{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'might'}, {'LOWER': 'say'}], [{'LOWER': 'that'}, {'LOWER': 'is'}, {'LOWER': 'to'}, {'LOWER': 'say'}]]",3,Refocus,True
R0186,Avoid modal 'Can',Can' expresses possibility and unsurety. Remove it as it suggests that the outcome may not be achieved. Grab your reader's attention by using 'you' to show how they will benefit and use an affirmative verb to ensure them this will be achieved.,2,[],"[[{'LOWER': 'what'}, {'LOWER': 'can'}, {'LOWER': 'we'}, {'LOWER': 'do'}, {'LOWER': 'better'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}], [{'LOWER': {'IN': ['what', 'how']}}, {'LOWER': 'can'}, {'LOWER': 'we'}, {'LOWER': 'improve'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}]]",2,Refocus,True
R0187,Avoid filler words,In particular' is a filler phrase which is not effective in conveying a clear message. Remove it to ensure your ideas sound clear and confident.,2,[],"[[{'LOWER': 'in'}, {'LOWER': 'particular'}]]",3,Refocus,True
R0188,Avoid filler words,"Herewith' is a word people use to sound more eloquent. However, it is going to use your reader's time and make them more impatient with your message. Remove it to make the message more direct.",2,[],[[{'LOWER': 'herewith'}]],3,Refocus,True
R0189,Avoid filler words,Of course' is a phrase which is not effective in conveying clear messages. Remove it to ensure your ideas sound clear and confident.,2,[],"[[{'LOWER': 'of'}, {'LOWER': 'course'}], [{'LOWER': 'ofcourse'}]]",3,Refocus,True
R0190,Avoid filler words,Literally' is a filler word which is not effective in conveying messages. Remove it to ensure your ideas sound clear and confident.,2,[],[[{'LOWER': 'literally'}]],3,Refocus,True
R0191,Avoid filler words,Really' is a filler word which is not effective in conveying messages. Remove ‘really’ to ensure your ideas sound clear and confident.,2,[],[[{'LOWER': 'really'}]],3,Refocus,True
R0192,Avoid filler words,Already' is a filler word which is not effective in conveying messages. Remove ‘already’ to ensure your ideas sound clear and confident.,2,[],[[{'LOWER': 'already'}]],3,Refocus,True
R0193,Avoid filler words,Currently' is a filler word which is not effective in conveying messages. Remove ‘currently’ to ensure your ideas sound clear and confident.,2,[],[[{'LOWER': 'currently'}]],3,Refocus,True
R0194,Avoid filler words,Right now' is a filler word which is not effective in conveying messages. Remove ‘right now’ to ensure your ideas sound clear and confident.,2,[],"[[{'LOWER': 'right'}, {'LOWER': 'now'}]]",3,Refocus,True
R0195,Avoid filler words,Especially' is a filler word which is not effective in conveying messages. Remove ‘especially’ to ensure your ideas sound clear and confident.,2,[],[[{'LOWER': 'especially'}]],3,Refocus,True
R0196,Avoid filler words,At the moment' is a filler phrase which is not effective in conveying messages. Remove ‘at the moment’ to ensure your ideas sound clear and confident.,2,[],"[[{'LOWER': 'at'}, {'LOWER': 'the'}, {'LOWER': 'moment'}]]",3,Refocus,True
R0197,Avoid filler words,As it stands' is a filler phrase which is not effective in conveying messages. Remove ‘as it stands’ to ensure your ideas sound clear and confident.,2,[],"[[{'LOWER': 'as'}, {'LOWER': 'it'}, {'LOWER': 'stands'}]]",3,Refocus,True
R0198,Avoid filler words,Adverbs take up space in your message and don't convey much meaning. Remove them where possible so your reader gets a shorter message which they are more likely to read.,2,[],"[[{'TEXT': {'REGEX': 'ly$'}, 'POS': 'ADV'}]]",3,Refocus,True
R0199,Avoid filler words,Additionally' is a filler word which is not effective in conveying messages. Remove ‘additionally’ to ensure your ideas sound clear and confident.,2,[],[[{'LOWER': 'additionally'}]],3,Refocus,True
R0200,Avoid filler words,Unfortunately' is a filler word which is not effective in conveying messages. Remove ‘unfortunately’ to ensure your ideas sound clear and confident.,2,[],[[{'LOWER': 'unfortunately'}]],3,Refocus,True
R0201,Avoid filler words,As you might have seen' is a filler phrase which will use up more of your reader's time and make them impatient. Why would they have seen it? Remove it to be more succinct.,3,[],"[[{'LOWER': 'you'}, {'LOWER': 'might'}, {'LOWER': 'have'}, {'LOWER': 'seen'}]]",3,Refocus,True
R0202,Avoid filler words,"At least' is a filler phrase which will use up your reader's time. It also includes a negative word, 'least' that can create a negative impression of the interaction. Remove it to be more succinct and positive.",3,[],"[[{'LOWER': 'at'}, {'LOWER': 'least'}]]",3,Refocus,True
R0203,Avoid filler words,Actually' is a filler word which will use up more of your reader's time and make them impatient. Remove 'actually' to be more succinct.,2,[],[[{'LOWER': 'actually'}]],3,Refocus,True
R0204,Avoid filler words,This phrase is often repeated in emails but takes up time from your reader's limited attention span. The shorter the message the better.,2,[],"[[{'LOWER': 'thank'}, {'LOWER': 'you'}, {'LOWER': 'for'}, {'LOWER': 'getting'}, {'LOWER': 'back'}], [{'LOWER': 'thanks'}, {'LOWER': 'for'}, {'LOWER': 'getting'}, {'LOWER': 'back'}]]",2,Refocus,True
R0205,Avoid filler words,Definitely' is a filler word which will use more of your reader's time and make them impatient. Remove 'definitely' to be more direct.,2,[],[[{'LOWER': 'definitely'}]],3,Refocus,True
R0206,Avoid filler words,Thus' is a filler word which is not effective in conveying messages. Remove ‘thus’ to make your ideas sound clear and confident.,2,[],[[{'LOWER': 'hence'}]],3,Refocus,True
R0207,Avoid filler words,Generally' is a filler word which is not effective in conveying messages. Remove ‘generally’ to make your ideas sound clear and confident.,3,[],[[{'LOWER': 'generally'}]],3,Refocus,True
R0208,Avoid filler words,As you may know' is a filler phrase which will use more of your reader's time and make them impatient. Why would they know? Remove it to be more direct.,3,[],"[[{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'may'}, {'LOWER': {'IN': ['know', 'realize', 'realise']}}], [{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'may'}, {'LOWER': 'be'}, {'LOWER': 'aware'}], [{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'may'}, {'LOWER': 'have'}, {'LOWER': {'IN': ['witnessed', 'experienced', 'heard']}}], [{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'can'}, {'LOWER': 'tell'}], [{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'may'}, {'LOWER': 'or'}, {'LOWER': 'may'}, {'LOWER': 'not'}]]",2,Refocus,True
R0209,Avoid filler words,As you may have noticed' is a filler phrase which will use more of your reader's time and make them impatient. Why would they have noticed? Remove it to be more direct.,3,[],"[[{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'may'}, {'LOWER': 'noticed'}], [{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'may'}, {'LOWER': 'have'}, {'LOWER': 'noticed'}]]",2,Refocus,True
R0210,Avoid filler words,As you may have seen' is a filler phrase which will use more of your reader's time and make them impatient. Why would they have seen it? Remove it to be more direct.,3,[],"[[{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'may'}, {'LOWER': 'saw'}], [{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'may'}, {'LOWER': 'have'}, {'LOWER': 'seen'}], [{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'have'}, {'LOWER': 'seen'}], [{'LOWER': 'as'}, {'LOWER': 'you'}, {'LOWER': 'saw'}]]",2,Clarity,True
R0211,Use positive words,"Expenses' will evoke negative imagery in your reader's mind, regardless of context. Phrase it another way to keep the tone positive.",3,[],[[{'LEMMA': 'expense'}]],1,Positivity,True
R0212,Use positive words,"Costs' will evoke negative imagery in your reader's mind, regardless of context. Phrase it another way to keep the tone positive.",3,[],[[{'LEMMA': 'cost'}]],1,Positivity,True
R0213,Use positive words,"Risk' will evoke negative imagery in your reader's mind, regardless of context. Phrase it another way to keep the tone positive.",4,[],"[[{'LEMMA': 'risk'}, {'LOWER': '-', 'OP': '?'}, {'LOWER': 'free', 'OP': '?'}]]",1,Positivity,True
R0214,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LOWER': {'IN': ['frustrated', 'frustrating']}}]]",2,Positivity,True
R0215,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",3,[],"[[{'LOWER': {'IN': ['hidden', 'unknown', 'covered', 'dark', 'buried', 'invisible']}}]]",2,Positivity,True
R0216,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LEMMA': {'IN': ['struggle', 'attempt', 'adversity', 'plight', 'tussle']}}]]",1,Positivity,True
R0217,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LEMMA': {'IN': ['conflict', 'wrangle']}}]]",1,Positivity,True
R0218,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LOWER': {'IN': ['deal', 'bit', 'plenty', 'lot', 'amount']}}, {'LOWER': 'of'}, {'LOWER': {'IN': ['work', 'effort', 'grind', 'labor', 'undertaking', 'toil']}, 'POS': 'NOUN'}], [{'LOWER': {'IN': ['much', 'hard']}}, {'LOWER': 'of', 'OP': '?'}, {'LOWER': {'IN': ['work', 'effort', 'grind', 'labor', 'undertaking', 'toil']}, 'POS': 'NOUN'}], [{'LOWER': {'IN': ['busy']}}, {'LEMMA': {'IN': ['work', 'effort', 'grind', 'labor', 'undertaking', 'toil']}, 'POS': 'VERB'}], [{'LEMMA': {'IN': ['work', 'effort', 'grind', 'labor', 'undertaking', 'toil']}, 'POS': 'VERB'}, {'LOWER': {'IN': ['a', 'too']}, 'OP': '?'}, {'LOWER': {'IN': ['lot', 'much']}}], [{'LEMMA': {'IN': ['work', 'effort', 'grind', 'labor', 'undertaking', 'toil']}, 'POS': 'VERB'}, {'POS': {'IN': ['ADV']}, 'OP': '?'}, {'LOWER': {'IN': ['hard']}}]]",2,Positivity,True
R0219,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LOWER': {'IN': ['effort', 'hassle']}}]]",2,Positivity,True
R0220,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LOWER': {'IN': ['pain', 'hardship']}}]]",1,Positivity,True
R0221,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LOWER': {'IN': ['stress', 'tension', 'pressure', 'strain']}}]]",1,Positivity,True
R0222,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LOWER': {'IN': ['trouble', 'burden', 'drag', 'difficulty', 'headache', 'misfortune']}}]]",1,Positivity,True
R0223,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LEMMA': {'IN': ['issue', 'complication', 'drawback', 'pitfall', 'predicament', 'hiccup', 'mishap', 'dilemma']}}]]",1,Positivity,True
R0224,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",3,[],"[[{'LEMMA': {'IN': ['handicap', 'limitation', 'constraint', 'restriction', 'blocker', 'obstacle', 'impediment', 'hurdle', 'setback', 'obstruction', 'barrier', 'hitch', 'snag']}}], [{'LOWER': 'stumbling'}, {'LOWER': 'block'}]]",2,Positivity,True
R0225,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],[[{'LOWER': 'deterrent'}]],1,Positivity,True
R0226,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",4,[],"[[{'LOWER': {'IN': ['nuisance', 'bother', 'irritant', 'annoyance']}}]]",1,Positivity,True
R0227,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",3,[],"[[{'LOWER': {'IN': ['confusion', 'indecision', 'uncertainty', 'muddle', 'mess']}}]]",2,Positivity,True
R0228,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",4,[],"[[{'LEMMA': {'IN': ['force', 'coerce']}}]]",1,Positivity,True
R0229,Use positive words,"You are probably using this word to sympathize with your reader. Rather than focusing on the negative, highlight how this will be resolved.",2,[],"[[{'LEMMA': {'IN': ['demand', 'command', 'nag']}}]]",1,Positivity,True
R0230,Avoid 'Still',"Still' conveys impatience because something hasn't been completed or achieved, or you're awaiting a reply. Remove 'still' to give the reader a positive impression of the interaction.",2,[],[[{'LOWER': 'still'}]],2,Politeness,True
R0231,Show you're in control,"Suppose' suggests to the reader that you don't have belief, confidence or enthusiasm in the interaction. Remove it to give a positive impression.",2,[],[[{'LOWER': 'figured'}]],1,Confidence,True
R0232,Show you're in control,"I thought' suggests to the reader that you don't have belief, confidence or enthusiasm in the interaction. Remove it to give a positive impression.",2,[],"[[{'LOWER': 'i'}, {'LOWER': 'thought'}]]",2,Confidence,True
R0233,Avoid 'Happy to',Telling your reader you are 'happy to' do something is not a direct way to find out whether they are interested or this will benefit them. Rephrase the sentence more directly without 'happy to' to invite their response.,2,[],"[[{'LOWER': 'happy'}, {'LOWER': 'to'}]]",2,Refocus,True
R0234,Avoid 'Happy to',Telling your reader you are 'happy to' do something is not a direct way to find out whether they are interested. Ask a question to invite their response.,2,[],"[[{'LOWER': 'i'}, {'LOWER': 'would'}, {'LOWER': 'be'}, {'LOWER': 'happy'}, {'LOWER': 'to'}, {'LOWER': 'meet'}, {'LOWER': 'you'}, {'LOWER': 'anyway'}]]",2,Refocus,True
R0235,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,3,[],"[[{'LOWER': {'IN': ['would', 'will']}}, {'LOWER': 'you'}, {'LOWER': 'be'}, {'LOWER': 'interested'}, {'LOWER': 'in'}, {'LOWER': 'learning'}, {'LOWER': 'more'}]]",1,Clarity,True
R0236,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,3,[],"[[{'LOWER': 'let'}, {'NORM': 'us'}, {'LOWER': 'exchange'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'how'}]]",1,Clarity,True
R0237,Make a clear call-to-action,"How's your availability' is not a direct way to ask someone if they will be available. Form a direct question, starting with 'do', to encourage a response to your call-to-action (CTA).",3,[],"[[{'LOWER': 'let'}, {'LOWER': 'me'}, {'LOWER': 'know'}, {'LOWER': {'IN': ['when', 'what']}}, {'LOWER': {'IN': ['it', 'time']}, 'OP': '?'}, {'LOWER': 'works'}]]",1,Clarity,True
R0238,Make a clear call-to-action,"This is a stock phrase that your reader will have read multiple times before. If you've organized a time to talk, close by reminding them of the date and time you will speak. If not, ask an OR question to invite them to pick a time when you can talk.",3,[],"[[{'LOWER': 'i'}, {'LOWER': 'look'}, {'LOWER': 'forward'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['speaking', 'speak']}}]]",1,Clarity,True
R0239,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,2,[],"[[{'LOWER': 'please'}, {'LOWER': 'let'}, {'LOWER': 'me'}, {'LEMMA': 'know'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'which'}, {'LOWER': 'works'}, {'LOWER': 'best'}, {'LOWER': 'for'}, {'LOWER': {'IN': ['me', 'you']}}]]",1,Clarity,True
R0240,Make a clear call-to-action,"If your reader can't make the proposed time, they may not respond. Ask an OR question to encourage them to pick the time which is the better for them. The second one must be your preferred option.",2,[],"[[{'LOWER': 'does'}, {'LOWER': 'next'}, {'ENT_TYPE': {'IN': ['DATE', 'TIME']}}, {'LOWER': 'work'}, {'LOWER': 'for'}, {'LOWER': 'you'}, {'LOWER': 'for'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}], [{'LOWER': 'does'}, {'LOWER': 'next'}, {'ENT_TYPE': {'IN': ['DATE', 'TIME']}}, {'LOWER': 'suit'}, {'LOWER': 'you'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}]]",1,Clarity,True
R0241,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,3,[],"[[{'LOWER': 'please'}, {'LOWER': 'let'}, {'LOWER': 'me'}, {'LOWER': 'know'}, {'LOWER': 'some'}, {'LEMMA': 'date'}, {'LOWER': 'that'}, {'LOWER': 'work'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'for'}, {'LOWER': 'you'}]]",1,Clarity,True
R0242,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,2,[],"[[{'LOWER': 'how'}, {'LOWER': 'are'}, {'LOWER': 'you'}, {'LOWER': 'best', 'OP': '?'}, {'LOWER': 'available'}, {'LOWER': '?'}]]",1,Clarity,True
R0243,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,3,[],"[[{'LOWER': 'let'}, {'LOWER': 'me'}, {'LOWER': 'know'}, {'LOWER': 'when'}, {'LOWER': 'it', 'OP': '?'}, {'LEMMA': 'work'}, {'LOWER': 'for'}, {'LOWER': 'you'}]]",1,Clarity,True
R0244,Make a clear call-to-action,"How's your availability' is not a direct way to ask someone if they will be available. Form a direct question, starting with 'do', to encourage a response to your call-to-action (CTA).",2,[],"[[{'LOWER': 'how'}, {'LOWER': 'is'}, {'LOWER': 'your'}, {'LOWER': 'availability'}]]",1,Clarity,True
R0245,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,4,[],"[[{'LOWER': 'give'}, {'LOWER': 'me'}, {'LOWER': 'a'}, {'LOWER': 'call'}]]",1,Clarity,True
R0246,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,4,[],"[[{'LOWER': 'worth'}, {'LOWER': 'a'}, {'LOWER': 'short'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': 'call'}]]",1,Clarity,True
R0247,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,3,[],"[[{'LOWER': 'let'}, {'LOWER': 'me'}, {'LOWER': 'know'}, {'LOWER': 'if'}, {'LOWER': 'scheduling'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': 'call'}, {'LOWER': 'is'}, {'LOWER': 'interesting'}, {'LOWER': 'for'}, {'LOWER': 'you'}]]",1,Clarity,True
R0248,Avoid the conditional,"The verb 'would' makes you seem unsure whether the reader will be interested. By removing 'would', it will be easier to convince your reader as you are showing them you are confident.",3,[],"[[{'LOWER': 'would'}, {'LOWER': 'you'}, {'LOWER': 'be'}, {'LOWER': 'interested'}, {'LOWER': 'in'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}], [{'LOWER': 'is'}, {'LOWER': 'this'}, {'LOWER': 'something'}, {'LOWER': 'you'}, {'LOWER': 'would'}, {'LOWER': 'be'}, {'LOWER': 'interested'}, {'LOWER': 'in'}, {'IS_SENT_START': False, 'OP': '*'}, {'LOWER': '?'}]]",1,Confidence,True
R0249,Avoid the conditional,"The verb 'could' makes you seem unsure whether the reader will be interested. By removing 'could' and asking your reader a direct question using 'you', they will feel more motivated to take action.",3,[],"[[{'LOWER': 'could'}, {'LOWER': 'a'}, {'LOWER': 'chat'}, {'LOWER': 'on'}, {'LOWER': 'this'}]]",1,Confidence,True
R0250,Avoid the conditional,"The verb 'would' makes you seem unsure whether the reader will be interested. By removing 'would' and asking your reader a direct question using 'you', they will feel more motivated to take action.",3,[],"[[{'LOWER': 'would'}, {'LOWER': 'love'}, {'LOWER': 'to'}, {'LOWER': {'IN': ['have', 'bring']}}, {'LOWER': {'IN': ['you', 'your']}}]]",1,Confidence,True
R0251,Avoid the conditional,"May', 'might' and 'shall' belong to a group of verbs which can show hesitancy and uncertainty. In place of these verbs, make statements and explain why they're true.",3,[],"[[{'LOWER': {'IN': ['may', 'might', 'shall']}}]]",2,Confidence,True
R0252,Avoid 'In case',In case' shows uncertainty that something will happen. Remove it to sound more confident.,3,[],"[[{'LOWER': 'in'}, {'LOWER': 'case'}]]",2,Confidence,True
R0253,Avoid 'No' and 'Not',"Avoid putting your sentences into the negative by using 'no' and 'not', as this leaves a negative impression on your reader. Tell them what you are, not what you're not.",4,[],"[[{'LOWER': 'no'}, {'IS_SENT_START': False, 'OP': '?'}, {'LOWER': {'IN': ['we', 'i', 'it']}}, {'NORM': {'IN': ['are', 'am', 'is', 'have']}}, {'NORM': 'not'}]]",2,Positivity,True
R0254,Avoid 'Not only',"Avoid putting your sentences into the negative by using 'not'. 'Not only' has to be followed with 'but', suggesting conflict; this will leave a negative impression on your reader.",3,[],"[[{'LOWER': 'not'}, {'LOWER': 'only'}]]",2,Positivity,True
R0255,Avoid 'No',"You've used this term to say something positive, but the 'no' will leave a negative impression on your reader. Rephrase it to sound positive.",3,[],"[[{'LOWER': 'no'}, {'LOWER': '-', 'OP': '?'}, {'LOWER': 'obligation'}]]",2,Positivity,True
